date,market_value
22-12-2011,5456.97
23-12-2011,5512.7
26-12-2011,5512.7
27-12-2011,5512.7
28-12-2011,5507.4
29-12-2011,5566.77
30-12-2011,5572.28
02-01-2012,5572.28
03-01-2012,5699.91
04-01-2012,5668.45
05-01-2012,5624.26
06-01-2012,5649.68
09-01-2012,5612.26
10-01-2012,5696.7
11-01-2012,5670.82
12-01-2012,5662.42
13-01-2012,5636.64
16-01-2012,5657.44
17-01-2012,5693.95
18-01-2012,5702.37
19-01-2012,5741.15
20-01-2012,5728.55
23-01-2012,5782.56
24-01-2012,5751.9
25-01-2012,5723
26-01-2012,5795.2
27-01-2012,5733.45
30-01-2012,5671.09
31-01-2012,5681.61
01-02-2012,5790.72
02-02-2012,5796.07
03-02-2012,5901.07
06-02-2012,5892.2
07-02-2012,5890.26
08-02-2012,5875.93
09-02-2012,5895.47
10-02-2012,5852.39
13-02-2012,5905.7
14-02-2012,5899.87
15-02-2012,5892.16
16-02-2012,5885.38
17-02-2012,5905.07
20-02-2012,5945.25
21-02-2012,5928.2
22-02-2012,5916.55
23-02-2012,5937.89
24-02-2012,5935.13
27-02-2012,5915.55
28-02-2012,5927.91
29-02-2012,5871.51
01-03-2012,5931.25
02-03-2012,5911.13
05-03-2012,5874.82
06-03-2012,5765.8
07-03-2012,5791.41
08-03-2012,5859.73
09-03-2012,5887.49
12-03-2012,5892.75
13-03-2012,5955.91
14-03-2012,5945.43
15-03-2012,5940.72
16-03-2012,5965.58
19-03-2012,5961.11
20-03-2012,5891.41
21-03-2012,5891.95
22-03-2012,5891.95
23-03-2012,5854.89
26-03-2012,5902.7
27-03-2012,5869.55
28-03-2012,5808.99
29-03-2012,5742.03
30-03-2012,5768.45
02-04-2012,5874.89
03-04-2012,5838.34
04-04-2012,5703.77
05-04-2012,5723.67
06-04-2012,5723.67
09-04-2012,5723.67
10-04-2012,5595.55
11-04-2012,5634.74
12-04-2012,5710.46
13-04-2012,5651.79
16-04-2012,5666.28
17-04-2012,5766.95
18-04-2012,5745.29
19-04-2012,5744.55
20-04-2012,5772.15
23-04-2012,5665.57
24-04-2012,5709.49
25-04-2012,5718.89
26-04-2012,5748.72
27-04-2012,5777.11
30-04-2012,5737.78
01-05-2012,5812.23
02-05-2012,5758.11
03-05-2012,5766.55
04-05-2012,5655.06
07-05-2012,5655.06
08-05-2012,5554.55
09-05-2012,5530.05
10-05-2012,5543.95
11-05-2012,5575.52
14-05-2012,5465.52
15-05-2012,5437.62
16-05-2012,5405.25
17-05-2012,5338.38
18-05-2012,5267.62
21-05-2012,5304.48
22-05-2012,5403.28
23-05-2012,5266.41
24-05-2012,5350.05
25-05-2012,5351.53
28-05-2012,5356.34
29-05-2012,5391.14
30-05-2012,5297.28
31-05-2012,5320.86
01-06-2012,5260.19
04-06-2012,5260.19
05-06-2012,5260.19
06-06-2012,5384.11
07-06-2012,5447.79
08-06-2012,5435.08
11-06-2012,5432.37
12-06-2012,5473.74
13-06-2012,5483.81
14-06-2012,5467.05
15-06-2012,5478.81
18-06-2012,5491.09
19-06-2012,5586.31
20-06-2012,5622.29
21-06-2012,5566.36
22-06-2012,5513.69
25-06-2012,5450.65
26-06-2012,5446.96
27-06-2012,5523.92
28-06-2012,5493.06
29-06-2012,5571.15
02-07-2012,5640.64
03-07-2012,5687.73
04-07-2012,5684.47
05-07-2012,5692.63
06-07-2012,5662.63
09-07-2012,5627.33
10-07-2012,5664.07
11-07-2012,5664.48
12-07-2012,5608.25
13-07-2012,5666.13
16-07-2012,5662.43
17-07-2012,5629.09
18-07-2012,5685.77
19-07-2012,5714.19
20-07-2012,5651.77
23-07-2012,5533.87
24-07-2012,5499.23
25-07-2012,5498.32
26-07-2012,5573.16
27-07-2012,5627.21
30-07-2012,5693.63
31-07-2012,5635.28
01-08-2012,5712.82
02-08-2012,5662.3
03-08-2012,5787.28
06-08-2012,5808.77
07-08-2012,5841.24
08-08-2012,5845.92
09-08-2012,5851.51
10-08-2012,5847.11
13-08-2012,5831.88
14-08-2012,5864.78
15-08-2012,5833.04
16-08-2012,5834.51
17-08-2012,5852.42
20-08-2012,5824.37
21-08-2012,5857.52
22-08-2012,5774.2
23-08-2012,5776.6
24-08-2012,5776.6
27-08-2012,5776.6
28-08-2012,5775.71
29-08-2012,5743.53
30-08-2012,5719.45
31-08-2012,5711.48
03-09-2012,5758.41
04-09-2012,5672.01
05-09-2012,5657.86
06-09-2012,5777.34
07-09-2012,5794.8
10-09-2012,5793.2
11-09-2012,5792.19
12-09-2012,5782.08
13-09-2012,5819.92
14-09-2012,5915.55
17-09-2012,5893.52
18-09-2012,5868.16
19-09-2012,5888.48
20-09-2012,5854.64
21-09-2012,5852.62
24-09-2012,5838.84
25-09-2012,5859.71
26-09-2012,5768.09
27-09-2012,5779.42
28-09-2012,5742.07
01-10-2012,5820.45
02-10-2012,5809.45
03-10-2012,5825.81
04-10-2012,5827.78
05-10-2012,5871.02
08-10-2012,5841.74
09-10-2012,5810.25
10-10-2012,5776.71
11-10-2012,5829.75
12-10-2012,5793.32
15-10-2012,5805.61
16-10-2012,5870.54
17-10-2012,5910.91
18-10-2012,5917.05
19-10-2012,5896.15
22-10-2012,5882.91
23-10-2012,5797.91
24-10-2012,5804.78
25-10-2012,5805.05
26-10-2012,5806.71
29-10-2012,5795.1
30-10-2012,5849.9
31-10-2012,5782.7
01-11-2012,5861.92
02-11-2012,5868.55
05-11-2012,5839.06
06-11-2012,5884.9
07-11-2012,5791.63
08-11-2012,5776.05
09-11-2012,5769.68
12-11-2012,5767.27
13-11-2012,5786.25
14-11-2012,5722.01
15-11-2012,5677.75
16-11-2012,5605.59
19-11-2012,5737.66
20-11-2012,5748.1
21-11-2012,5752.03
22-11-2012,5791.03
23-11-2012,5819.14
26-11-2012,5786.72
27-11-2012,5799.71
28-11-2012,5803.28
29-11-2012,5870.3
30-11-2012,5866.82
03-12-2012,5871.24
04-12-2012,5869.04
05-12-2012,5892.08
06-12-2012,5901.42
07-12-2012,5914.4
10-12-2012,5921.63
11-12-2012,5924.97
12-12-2012,5945.85
13-12-2012,5929.61
14-12-2012,5921.76
17-12-2012,5912.15
18-12-2012,5935.9
19-12-2012,5961.59
20-12-2012,5958.34
21-12-2012,5939.99
24-12-2012,5954.18
25-12-2012,5954.18
26-12-2012,5954.18
27-12-2012,5954.3
28-12-2012,5925.37
31-12-2012,5897.81
02-01-2013,6027.37
03-01-2013,6047.34
04-01-2013,6089.84
07-01-2013,6064.58
08-01-2013,6053.63
09-01-2013,6098.65
10-01-2013,6101.51
11-01-2013,6121.58
14-01-2013,6107.86
15-01-2013,6117.31
16-01-2013,6103.98
17-01-2013,6132.36
18-01-2013,6154.41
21-01-2013,6180.98
22-01-2013,6179.17
23-01-2013,6197.64
24-01-2013,6264.91
25-01-2013,6284.45
28-01-2013,6294.41
29-01-2013,6339.19
30-01-2013,6323.11
31-01-2013,6276.88
01-02-2013,6347.24
04-02-2013,6246.84
05-02-2013,6282.76
06-02-2013,6295.34
07-02-2013,6228.42
08-02-2013,6263.93
11-02-2013,6277.06
12-02-2013,6338.38
13-02-2013,6359.11
14-02-2013,6327.36
15-02-2013,6328.26
18-02-2013,6318.19
19-02-2013,6379.07
20-02-2013,6395.37
21-02-2013,6291.54
22-02-2013,6335.7
25-02-2013,6355.37
26-02-2013,6270.44
27-02-2013,6325.88
28-02-2013,6360.81
01-03-2013,6378.6
04-03-2013,6345.63
05-03-2013,6431.95
06-03-2013,6427.64
07-03-2013,6439.16
08-03-2013,6483.58
11-03-2013,6503.63
12-03-2013,6510.62
13-03-2013,6481.5
14-03-2013,6529.41
15-03-2013,6489.65
18-03-2013,6457.92
19-03-2013,6441.32
20-03-2013,6432.7
21-03-2013,6388.55
22-03-2013,6392.76
25-03-2013,6378.38
26-03-2013,6399.37
27-03-2013,6387.56
28-03-2013,6411.74
29-03-2013,6411.74
01-04-2013,6411.74
02-04-2013,6490.66
03-04-2013,6420.28
04-04-2013,6344.11
05-04-2013,6249.77
08-04-2013,6276.94
09-04-2013,6313.2
10-04-2013,6387.37
11-04-2013,6416.14
12-04-2013,6384.39
15-04-2013,6343.597833
16-04-2013,6304.57777
17-04-2013,6244.206257
18-04-2013,6243.671239
19-04-2013,6286.594842
22-04-2013,6280.616017
23-04-2013,6406.120876
24-04-2013,6431.760795
25-04-2013,6442.594256
26-04-2013,6426.424009
29-04-2013,6458.022747
30-04-2013,6430.116626
01-05-2013,6451.289289
02-05-2013,6460.71305
03-05-2013,6521.45633
06-05-2013,6521.45633
07-05-2013,6557.304271
08-05-2013,6583.481999
09-05-2013,6592.737462
10-05-2013,6624.975454
13-05-2013,6631.763554
14-05-2013,6686.058886
15-05-2013,6693.551526
16-05-2013,6687.80254
17-05-2013,6723.055313
20-05-2013,6755.632814
21-05-2013,6803.87475
22-05-2013,6840.274367
23-05-2013,6696.786233
24-05-2013,6654.341289
27-05-2013,6654.341289
28-05-2013,6762.011593
29-05-2013,6627.173574
30-05-2013,6656.99382
31-05-2013,6583.090287
03-06-2013,6525.122673
04-06-2013,6558.58101
05-06-2013,6419.310944
06-06-2013,6336.112435
07-06-2013,6411.98651
10-06-2013,6400.452709
11-06-2013,6340.08141
12-06-2013,6299.445909
13-06-2013,6304.630175
14-06-2013,6308.257557
17-06-2013,6330.490455
18-06-2013,6374.20593
19-06-2013,6348.821939
20-06-2013,6159.506176
21-06-2013,6116.168028
24-06-2013,6029.098426
25-06-2013,6101.913933
26-06-2013,6165.478206
27-06-2013,6243.39912
28-06-2013,6215.469752
01-07-2013,6307.777487
02-07-2013,6303.942928
03-07-2013,6229.86982
04-07-2013,6421.672722
05-07-2013,6375.52239
08-07-2013,6450.070794
09-07-2013,6513.082614
10-07-2013,6504.962594
11-07-2013,6543.405044
12-07-2013,6544.940132
15-07-2013,6586.11042
16-07-2013,6556.346504
17-07-2013,6571.929049
18-07-2013,6634.361198
19-07-2013,6630.671371
22-07-2013,6623.173229
23-07-2013,6597.437177
24-07-2013,6620.427771
25-07-2013,6587.953291
26-07-2013,6554.792734
29-07-2013,6560.253609
30-07-2013,6570.954016
31-07-2013,6621.064467
01-08-2013,6681.975952
02-08-2013,6647.871215
05-08-2013,6619.584126
06-08-2013,6604.210489
07-08-2013,6511.210543
08-08-2013,6529.677267
09-08-2013,6583.394567
12-08-2013,6574.344272
13-08-2013,6611.935141
14-08-2013,6587.428723
15-08-2013,6483.336174
16-08-2013,6499.986048
19-08-2013,6465.726025
20-08-2013,6453.455907
21-08-2013,6390.838646
22-08-2013,6446.869287
23-08-2013,6492.100883
26-08-2013,6492.100883
27-08-2013,6440.966213
28-08-2013,6430.061534
29-08-2013,6483.049861
30-08-2013,6412.92785
02-09-2013,6506.18826
03-09-2013,6468.407511
04-09-2013,6474.739541
05-09-2013,6532.438307
06-09-2013,6547.329178
09-09-2013,6530.73727
10-09-2013,6583.990815
11-09-2013,6588.427657
12-09-2013,6588.980157
13-09-2013,6583.801384
16-09-2013,6622.862716
17-09-2013,6570.167408
18-09-2013,6558.815425
19-09-2013,6625.387305
20-09-2013,6596.429262
23-09-2013,6557.374282
24-09-2013,6571.462874
25-09-2013,6551.527108
26-09-2013,6565.591115
27-09-2013,6512.657837
30-09-2013,6462.216546
01-10-2013,6460.012575
02-10-2013,6437.495813
03-10-2013,6449.036614
04-10-2013,6453.881134
07-10-2013,6437.28051
08-10-2013,6365.826572
09-10-2013,6337.912328
10-10-2013,6430.489316
11-10-2013,6487.185911
14-10-2013,6507.64788
15-10-2013,6549.113777
16-10-2013,6571.590296
17-10-2013,6576.158641
18-10-2013,6622.580914
21-10-2013,6654.196666
22-10-2013,6695.664845
23-10-2013,6674.482907
24-10-2013,6713.175566
25-10-2013,6721.335043
28-10-2013,6725.822579
29-10-2013,6774.726747
30-10-2013,6777.70322
31-10-2013,6731.431527
01-11-2013,6734.743858
04-11-2013,6763.616683
05-11-2013,6746.843208
06-11-2013,6741.692878
07-11-2013,6697.221425
08-11-2013,6708.417549
11-11-2013,6728.368682
12-11-2013,6726.790076
13-11-2013,6629.996127
14-11-2013,6666.128866
15-11-2013,6693.443089
18-11-2013,6723.461332
19-11-2013,6698.00813
20-11-2013,6681.08416
21-11-2013,6681.325349
22-11-2013,6674.295045
25-11-2013,6694.622003
26-11-2013,6636.221544
27-11-2013,6649.470679
28-11-2013,6654.473036
29-11-2013,6650.568548
02-12-2013,6595.333866
03-12-2013,6532.434797
04-12-2013,6509.96956
05-12-2013,6498.326566
06-12-2013,6551.987664
09-12-2013,6559.481986
10-12-2013,6523.306984
11-12-2013,6507.723657
12-12-2013,6445.253304
13-12-2013,6439.960734
16-12-2013,6522.198398
17-12-2013,6486.193115
18-12-2013,6492.079698
19-12-2013,6584.700248
20-12-2013,6606.584821
23-12-2013,6678.607732
24-12-2013,6694.167149
25-12-2013,6694.167149
26-12-2013,6694.167149
27-12-2013,6750.870259
30-12-2013,6731.271049
31-12-2013,6749.090847
02-01-2014,6717.90722
03-01-2014,6730.666872
06-01-2014,6730.734146
07-01-2014,6755.449398
08-01-2014,6721.777205
09-01-2014,6691.342682
10-01-2014,6739.942017
13-01-2014,6757.147048
14-01-2014,6766.855994
15-01-2014,6819.858128
16-01-2014,6815.417805
17-01-2014,6829.304893
20-01-2014,6836.733619
21-01-2014,6834.261543
22-01-2014,6826.326218
23-01-2014,6773.28175
24-01-2014,6663.74167
27-01-2014,6550.659382
28-01-2014,6572.327978
29-01-2014,6544.278589
30-01-2014,6538.452345
31-01-2014,6510.4351
03-02-2014,6465.664457
04-02-2014,6449.270478
05-02-2014,6457.892001
06-02-2014,6558.281042
07-02-2014,6571.683877
10-02-2014,6591.545368
11-02-2014,6672.658012
12-02-2014,6675.028564
13-02-2014,6659.418524
14-02-2014,6663.62294
17-02-2014,6735.995269
18-02-2014,6796.431358
19-02-2014,6796.709258
20-02-2014,6812.991239
21-02-2014,6838.061257
24-02-2014,6865.862034
25-02-2014,6830.501192
26-02-2014,6799.145358
27-02-2014,6810.272534
28-02-2014,6809.696855
03-03-2014,6708.353166
04-03-2014,6823.771649
05-03-2014,6775.421298
06-03-2014,6788.488291
07-03-2014,6712.667664
10-03-2014,6689.446131
11-03-2014,6685.519021
12-03-2014,6620.897082
13-03-2014,6553.775669
14-03-2014,6527.892238
17-03-2014,6568.349412
18-03-2014,6605.28202
19-03-2014,6573.126899
20-03-2014,6542.442168
21-03-2014,6557.171124
24-03-2014,6520.391948
25-03-2014,6604.889252
26-03-2014,6605.296723
27-03-2014,6588.31607
28-03-2014,6615.576133
31-03-2014,6598.37411
01-04-2014,6652.606947
02-04-2014,6659.036444
03-04-2014,6649.143621
04-04-2014,6695.553727
07-04-2014,6622.842831
08-04-2014,6590.688078
09-04-2014,6635.611448
10-04-2014,6641.965007
11-04-2014,6561.70033
14-04-2014,6583.762142
15-04-2014,6541.612564
16-04-2014,6584.166685
17-04-2014,6625.253952
18-04-2014,6625.253952
21-04-2014,6625.253952
22-04-2014,6681.759006
23-04-2014,6674.740703
24-04-2014,6703.003
25-04-2014,6685.685573
28-04-2014,6700.157455
29-04-2014,6769.91442
30-04-2014,6780.029179
01-05-2014,6808.872591
02-05-2014,6822.420893
05-05-2014,6822.420893
06-05-2014,6798.561719
07-05-2014,6796.437982
08-05-2014,6839.251255
09-05-2014,6814.566458
12-05-2014,6851.753252
13-05-2014,6873.077205
14-05-2014,6878.489539
15-05-2014,6840.891187
16-05-2014,6855.808674
19-05-2014,6844.552189
20-05-2014,6802.003842
21-05-2014,6821.039653
22-05-2014,6820.556495
23-05-2014,6815.752838
26-05-2014,6815.752838
27-05-2014,6844.935152
28-05-2014,6851.216557
29-05-2014,6871.287024
30-05-2014,6844.512658
02-06-2014,6864.104224
03-06-2014,6836.295145
04-06-2014,6818.631377
05-06-2014,6813.49006
06-06-2014,6858.206657
09-06-2014,6874.995431
10-06-2014,6873.552736
11-06-2014,6838.873328
12-06-2014,6843.113846
13-06-2014,6777.849938
16-06-2014,6754.642194
17-06-2014,6766.773273
18-06-2014,6778.560808
19-06-2014,6808.11068
20-06-2014,6825.203346
23-06-2014,6800.558552
24-06-2014,6787.074698
25-06-2014,6733.624165
26-06-2014,6735.118316
27-06-2014,6757.770849
30-06-2014,6743.944735
01-07-2014,6802.923632
02-07-2014,6816.367162
03-07-2014,6865.210656
04-07-2014,6866.047764
07-07-2014,6823.508898
08-07-2014,6738.45166
09-07-2014,6718.042024
10-07-2014,6672.367676
11-07-2014,6690.171929
14-07-2014,6746.136247
15-07-2014,6710.448039
16-07-2014,6784.67171
17-07-2014,6738.317955
18-07-2014,6749.447238
21-07-2014,6728.444267
22-07-2014,6795.338136
23-07-2014,6798.148776
24-07-2014,6821.462364
25-07-2014,6791.55152
28-07-2014,6788.071425
29-07-2014,6807.749087
30-07-2014,6773.439384
31-07-2014,6730.108253
01-08-2014,6679.184403
04-08-2014,6677.515917
05-08-2014,6682.477818
06-08-2014,6636.156526
07-08-2014,6597.365703
08-08-2014,6567.362387
11-08-2014,6632.822734
12-08-2014,6632.42374
13-08-2014,6656.676961
14-08-2014,6685.264131
15-08-2014,6689.075328
18-08-2014,6741.249616
19-08-2014,6779.306383
20-08-2014,6755.478214
21-08-2014,6777.655798
22-08-2014,6775.253942
25-08-2014,6775.253942
26-08-2014,6822.760453
27-08-2014,6822.760453
28-08-2014,6822.760453
29-08-2014,6822.760453
01-09-2014,6822.760453
02-09-2014,6829.174242
03-09-2014,6873.582312
04-09-2014,6877.969681
05-09-2014,6877.969681
08-09-2014,6834.765029
09-09-2014,6829.003873
10-09-2014,6830.112162
11-09-2014,6799.616271
12-09-2014,6806.959234
15-09-2014,6804.209775
16-09-2014,6792.235516
17-09-2014,6780.897142
18-09-2014,6819.289758
19-09-2014,6837.916112
22-09-2014,6773.629392
23-09-2014,6676.07754
24-09-2014,6706.272305
25-09-2014,6639.706165
26-09-2014,6649.394224
29-09-2014,6646.603075
30-09-2014,6622.71914
01-10-2014,6557.520907
02-10-2014,6446.394274
03-10-2014,6527.913869
06-10-2014,6563.651591
07-10-2014,6495.581842
08-10-2014,6482.244926
09-10-2014,6431.852881
10-10-2014,6339.967782
13-10-2014,6366.241175
14-10-2014,6392.677429
15-10-2014,6211.637715
16-10-2014,6195.910216
17-10-2014,6310.294876
20-10-2014,6267.066618
21-10-2014,6372.327122
22-10-2014,6399.728971
23-10-2014,6419.146937
24-10-2014,6388.73397
27-10-2014,6363.457484
28-10-2014,6402.168633
29-10-2014,6453.87285
30-10-2014,6463.546929
31-10-2014,6546.466892
03-11-2014,6487.974193
04-11-2014,6453.974265
05-11-2014,6539.139785
06-11-2014,6551.148132
07-11-2014,6567.241812
10-11-2014,6611.24861
11-11-2014,6627.398383
12-11-2014,6611.038809
13-11-2014,6635.450138
14-11-2014,6654.374293
17-11-2014,6671.973579
18-11-2014,6709.128769
19-11-2014,6696.595731
20-11-2014,6678.896074
21-11-2014,6750.758167
24-11-2014,6729.785747
25-11-2014,6731.140107
26-11-2014,6729.171339
27-11-2014,6723.419744
28-11-2014,6722.619264
01-12-2014,6656.371579
02-12-2014,6742.097004
03-12-2014,6716.626123
04-12-2014,6679.37089
05-12-2014,6742.844916
08-12-2014,6672.145929
09-12-2014,6529.468023
10-12-2014,6500.037064
11-12-2014,6461.696243
12-12-2014,6300.63061
15-12-2014,6182.721109
16-12-2014,6331.831159
17-12-2014,6336.479166
18-12-2014,6466.001182
19-12-2014,6545.266599
22-12-2014,6576.73976
23-12-2014,6598.176111
24-12-2014,6609.931778
25-12-2014,6609.931778
26-12-2014,6609.931778
29-12-2014,6633.511905
30-12-2014,6547.001386
31-12-2014,6566.086931
02-01-2015,6547.798647
05-01-2015,6417.158602
06-01-2015,6366.514961
07-01-2015,6419.829875
08-01-2015,6569.959381
09-01-2015,6501.144983
12-01-2015,6501.419921
13-01-2015,6542.196195
14-01-2015,6388.457092
15-01-2015,6498.77638
16-01-2015,6550.269532
19-01-2015,6585.530451
20-01-2015,6620.097647
21-01-2015,6728.043608
22-01-2015,6796.632698
23-01-2015,6832.832742
26-01-2015,6852.397898
27-01-2015,6811.605406
28-01-2015,6825.935701
29-01-2015,6810.602506
30-01-2015,6749.401859
02-02-2015,6782.552111
03-02-2015,6871.795865
04-02-2015,6860.019956
05-02-2015,6865.93014
06-02-2015,6853.441591
09-02-2015,6837.146815
10-02-2015,6829.123414
11-02-2015,6818.171624
12-02-2015,6828.110887
13-02-2015,6873.521153
16-02-2015,6857.050343
17-02-2015,6898.130592
18-02-2015,6898.078662
19-02-2015,6888.898036
20-02-2015,6915.204989
23-02-2015,6912.155292
24-02-2015,6949.629247
25-02-2015,6935.382936
26-02-2015,6949.734318
27-02-2015,6946.656286
02-03-2015,6940.638975
03-03-2015,6889.126079
04-03-2015,6919.237211
05-03-2015,6961.137884
06-03-2015,6911.79621
09-03-2015,6876.474138
10-03-2015,6702.844458
11-03-2015,6721.514144
12-03-2015,6761.074296
13-03-2015,6740.581858
16-03-2015,6804.078569
17-03-2015,6837.614053
18-03-2015,6945.195496
19-03-2015,6962.317856
20-03-2015,7022.505029
23-03-2015,7037.667323
24-03-2015,7019.681778
25-03-2015,6990.969904
26-03-2015,6895.331127
27-03-2015,6855.021381
30-03-2015,6891.430821
31-03-2015,6773.036085
01-04-2015,6809.495241
02-04-2015,6833.45963
03-04-2015,6833.45963
06-04-2015,6833.45963
07-04-2015,6961.765354
08-04-2015,6937.409644
09-04-2015,7015.355988
10-04-2015,7089.772954
13-04-2015,7064.300495
14-04-2015,7075.264907
15-04-2015,7096.778721
16-04-2015,7060.448513
17-04-2015,6994.629741
20-04-2015,7052.126469
21-04-2015,7062.932916
22-04-2015,7028.244877
23-04-2015,7053.672631
24-04-2015,7070.703837
27-04-2015,7103.975844
28-04-2015,7030.529203
29-04-2015,6946.282519
30-04-2015,6960.629409
01-05-2015,6985.948743
04-05-2015,6985.948743
05-05-2015,6927.577143
06-05-2015,6933.73816
07-05-2015,6886.949673
08-05-2015,7046.823511
11-05-2015,7029.849401
12-05-2015,6933.798385
13-05-2015,6949.629183
14-05-2015,6973.036018
15-05-2015,6960.486524
18-05-2015,6968.871705
19-05-2015,6995.099553
20-05-2015,7007.263938
21-05-2015,7013.474251
22-05-2015,7031.721175
25-05-2015,7031.721175
26-05-2015,6948.992171
27-05-2015,7033.328567
28-05-2015,7040.923737
29-05-2015,6984.426965
01-06-2015,6953.582296
02-06-2015,6928.268328
03-06-2015,6950.460465
04-06-2015,6859.23771
05-06-2015,6804.596692
08-06-2015,6790.041487
09-06-2015,6753.796258
10-06-2015,6830.273334
11-06-2015,6846.744097
12-06-2015,6784.915474
15-06-2015,6710.52243
16-06-2015,6710.096351
17-06-2015,6680.549448
18-06-2015,6707.881842
19-06-2015,6710.447739
22-06-2015,6825.668582
23-06-2015,6834.870459
24-06-2015,6844.798073
25-06-2015,6807.821666
26-06-2015,6753.699744
29-06-2015,6620.478494
30-06-2015,6520.975827
01-07-2015,6608.586143
02-07-2015,6630.467017
03-07-2015,6585.77628
06-07-2015,6535.676113
07-07-2015,6432.213771
08-07-2015,6490.696851
09-07-2015,6581.630783
10-07-2015,6673.380176
13-07-2015,6737.950343
14-07-2015,6753.746023
15-07-2015,6753.751156
16-07-2015,6796.447356
17-07-2015,6775.08301
20-07-2015,6788.691808
21-07-2015,6769.071823
22-07-2015,6667.344288
23-07-2015,6655.005435
24-07-2015,6579.809586
27-07-2015,6505.125209
28-07-2015,6555.27975
29-07-2015,6630.996018
30-07-2015,6668.871036
31-07-2015,6696.278395
03-08-2015,6688.623849
04-08-2015,6686.567743
05-08-2015,6752.408877
06-08-2015,6747.087657
07-08-2015,6718.488443
10-08-2015,6736.216747
11-08-2015,6664.535077
12-08-2015,6571.193049
13-08-2015,6568.329543
14-08-2015,6550.735764
17-08-2015,6550.303737
18-08-2015,6526.29155
19-08-2015,6403.448056
20-08-2015,6367.891091
21-08-2015,6187.652202
24-08-2015,5898.867995
25-08-2015,6081.34459
26-08-2015,5979.19686
27-08-2015,6192.026466
28-08-2015,6247.943229
31-08-2015,6247.943229
01-09-2015,6058.541851
02-09-2015,6083.311687
03-09-2015,6194.098319
04-09-2015,6042.922668
07-09-2015,6074.516914
08-09-2015,6146.101685
09-09-2015,6229.01051
10-09-2015,6155.812172
11-09-2015,6117.757141
14-09-2015,6084.591001
15-09-2015,6137.595444
16-09-2015,6229.210957
17-09-2015,6186.988168
18-09-2015,6104.113451
21-09-2015,6108.705568
22-09-2015,5935.840792
23-09-2015,6032.244977
24-09-2015,5961.49118
25-09-2015,6109.014636
28-09-2015,5958.864028
29-09-2015,5909.236787
30-09-2015,6061.605245
01-10-2015,6072.470911
02-10-2015,6129.981979
05-10-2015,6298.924937
06-10-2015,6326.157134
07-10-2015,6336.352249
08-10-2015,6374.824358
09-10-2015,6416.163475
12-10-2015,6371.178414
13-10-2015,6342.280195
14-10-2015,6269.608429
15-10-2015,6338.670998
16-10-2015,6378.036199
19-10-2015,6352.32824
20-10-2015,6345.133459
21-10-2015,6348.424432
22-10-2015,6376.27797
23-10-2015,6444.077396
26-10-2015,6417.018789
27-10-2015,6365.273671
28-10-2015,6437.803197
29-10-2015,6395.802963
30-10-2015,6361.094532
02-11-2015,6361.798583
03-11-2015,6383.609119
04-11-2015,6412.878735
05-11-2015,6364.903518
06-11-2015,6353.826205
09-11-2015,6295.15615
10-11-2015,6275.27656
11-11-2015,6297.201789
12-11-2015,6178.684441
13-11-2015,6118.275647
16-11-2015,6146.381834
17-11-2015,6268.761089
18-11-2015,6278.973286
19-11-2015,6329.928539
20-11-2015,6334.630309
23-11-2015,6305.488437
24-11-2015,6277.229535
25-11-2015,6337.63559
26-11-2015,6393.126017
27-11-2015,6375.14682
30-11-2015,6356.088005
01-12-2015,6395.652075
02-12-2015,6420.926579
03-12-2015,6274.995639
04-12-2015,6238.286159
07-12-2015,6223.518243
08-12-2015,6135.224238
09-12-2015,6126.683341
10-12-2015,6088.048024
11-12-2015,5952.784208
14-12-2015,5874.062993
15-12-2015,6017.791954
16-12-2015,6061.190154
17-12-2015,6102.544164
18-12-2015,6052.42171
21-12-2015,6034.835064
22-12-2015,6083.100462
23-12-2015,6240.981782
24-12-2015,6254.644201
25-12-2015,6254.644201
28-12-2015,6254.644201
29-12-2015,6314.570161
30-12-2015,6274.051433
31-12-2015,6242.320781
04-01-2016,6093.433541
05-01-2016,6137.243776
06-01-2016,6073.376457
07-01-2016,5954.081244
08-01-2016,5912.438646
11-01-2016,5871.833398
12-01-2016,5929.241313
13-01-2016,5960.968597
14-01-2016,5918.234825
15-01-2016,5804.09539
18-01-2016,5779.91616
19-01-2016,5876.800829
20-01-2016,5673.580779
21-01-2016,5773.788121
22-01-2016,5900.00587
25-01-2016,5876.998578
26-01-2016,5911.456334
27-01-2016,5990.371851
28-01-2016,5931.775337
29-01-2016,6083.789563
01-02-2016,6060.101656
02-02-2016,5922.009939
03-02-2016,5837.141353
04-02-2016,5898.759172
05-02-2016,5848.059158
08-02-2016,5689.355477
09-02-2016,5632.192575
10-02-2016,5672.296568
11-02-2016,5536.971555
12-02-2016,5707.595869
15-02-2016,5824.28155
16-02-2016,5862.174206
17-02-2016,6030.318941
18-02-2016,5971.948881
19-02-2016,5950.230401
22-02-2016,6037.725844
23-02-2016,5962.306425
24-02-2016,5867.177831
25-02-2016,6012.806166
26-02-2016,6096.013524
29-02-2016,6097.093493
01-03-2016,6152.879952
02-03-2016,6147.055285
03-03-2016,6130.462904
04-03-2016,6199.431174
07-03-2016,6182.404172
08-03-2016,6125.436102
09-03-2016,6146.320014
10-03-2016,6036.700062
11-03-2016,6139.786501
14-03-2016,6174.567958
15-03-2016,6139.971017
16-03-2016,6175.488024
17-03-2016,6201.118384
